날짜,시가,고가,저가,종가,거래량
2014-09-11,10262,10457,10017,10262,177043.0
2014-09-12,10359,10555,10115,10506,98565.0
2014-09-15,10555,10555,10164,10213,76078.0
2014-09-16,10213,10408,10213,10213,45297.0
2014-09-17,10262,10408,10213,10262,31101.0
2014-09-18,10262,10652,10213,10604,61808.0
2014-09-19,10604,10701,10457,10653,62895.0
2014-09-22,10652,10750,10555,10653,54796.0
2014-09-23,10506,10652,10359,10555,47433.0
2014-09-24,10506,10555,10262,10360,60904.0
2014-09-25,10408,10408,10115,10213,36183.0
2014-09-26,10066,10359,10017,10311,69210.0
2014-09-29,10164,10310,10017,10018,25415.0
2014-09-30,9968,10115,9871,10115,38209.0
2014-10-01,10115,10213,9968,10164,29364.0
2014-10-02,10115,10310,9822,10164,62271.0
2014-10-06,10115,10213,9773,9969,41180.0
2014-10-07,10017,10017,9734,9744,61765.0
2014-10-08,9724,9871,9704,9871,26024.0
2014-10-10,9919,10115,9724,10067,73396.0
2014-10-13,9871,10115,9441,9441,100014.0
2014-10-14,9304,9626,9226,9304,89855.0
2014-10-15,9284,9411,9235,9304,23431.0
2014-10-16,9147,9284,9128,9158,79064.0
2014-10-17,9089,9265,8815,8816,147381.0
2014-10-20,8893,9167,8551,8601,137681.0
2014-10-21,8473,8571,8209,8317,155175.0
2014-10-22,8365,8473,8170,8171,91159.0
2014-10-23,8170,8365,8092,8122,130882.0
2014-10-24,8150,8209,7642,7701,271947.0
2014-10-27,7720,7857,7662,7731,157933.0
2014-10-28,7750,7750,7535,7584,152893.0
2014-10-29,7720,8307,7720,8141,369117.0
2014-10-30,8209,8209,7828,7868,240027.0
2014-10-31,7935,8160,7750,8161,141728.0
2014-11-03,8063,8072,7906,8014,125492.0
2014-11-04,8014,8580,7935,8522,382849.0
2014-11-05,8502,8923,8278,8698,367854.0
2014-11-06,8708,9069,8678,8991,283678.0
2014-11-07,9001,9079,8815,8972,177310.0
2014-11-10,8971,9098,8805,8923,105511.0
2014-11-11,8991,9196,8923,9119,179676.0
2014-11-12,9108,9265,9089,9128,140847.0
2014-11-13,9167,9226,8991,9031,105658.0
2014-11-14,9040,9147,8981,9021,89709.0
2014-11-17,8893,9138,8893,9089,85501.0
2014-11-18,9089,9147,9011,9040,77854.0
2014-11-19,9138,9138,8942,9031,99384.0
2014-11-20,8971,9108,8971,9079,42259.0
2014-11-21,9089,9529,9020,9040,92343.0
2014-11-24,9011,9089,9011,9060,63859.0
2014-11-25,9089,9177,8991,9177,93285.0
2014-11-26,9157,9157,9001,9089,73534.0
2014-11-27,9040,9138,9040,9079,53091.0
2014-11-28,9050,9147,9030,9089,56218.0
2014-12-01,9020,9284,9001,9246,149151.0
2014-12-02,9245,9343,8727,8816,185620.0
2014-12-03,8756,8903,8727,8855,110175.0
2014-12-04,8844,9108,8844,9060,121479.0
2014-12-05,9011,9040,8356,8415,265904.0
2014-12-08,8414,9177,8414,9001,211222.0
2014-12-09,8903,8932,8541,8728,94064.0
2014-12-10,8698,8864,8610,8786,47142.0
2014-12-11,8688,8698,8483,8483,55843.0
2014-12-12,8493,8571,8160,8317,94848.0
2014-12-15,8238,8268,8063,8122,120179.0
2014-12-16,8121,8199,8033,8102,79931.0
2014-12-17,8219,8219,8023,8083,70596.0
2014-12-18,8199,8258,7847,7897,76155.0
2014-12-19,7984,8053,7896,7936,94655.0
2014-12-22,8004,8102,7906,8102,110960.0
2014-12-23,8121,8209,8014,8122,88980.0
2014-12-24,8063,8160,7975,8024,94903.0
2014-12-26,7994,8307,7994,8268,94882.0
2014-12-29,8160,8346,8141,8346,97716.0
2014-12-30,8326,8375,8268,8327,96659.0
2015-01-02,8229,8336,8180,8307,47281.0
2015-01-05,8209,8414,8121,8366,77481.0
2015-01-06,8258,8463,8258,8366,101297.0
2015-01-07,8336,8493,8336,8464,86457.0
2015-01-08,8375,8483,8297,8483,185292.0
2015-01-09,8424,8991,8424,8943,94999.0
2015-01-12,8854,8991,8805,8943,77134.0
2015-01-13,8942,9235,8874,9158,128684.0
2015-01-14,9089,9284,9089,9167,87838.0
2015-01-15,9138,9284,9138,9197,59816.0
2015-01-16,9050,9216,8991,9148,58047.0
2015-01-19,9255,9353,9138,9285,91732.0
2015-01-20,9235,9480,9235,9451,47838.0
2015-01-21,9421,9499,9274,9470,78261.0
2015-01-22,9489,9568,9411,9568,55509.0
2015-01-23,9577,9714,9499,9685,35514.0
2015-01-26,9626,9744,9558,9676,34865.0
2015-01-27,9675,9871,9636,9764,48745.0
2015-01-28,9763,9919,9704,9822,50055.0
2015-01-29,9871,9919,9626,9685,48899.0
2015-01-30,9685,9822,9587,9822,60232.0
2015-02-02,9773,9871,9675,9744,68575.0
2015-02-03,9675,9822,9646,9646,115686.0
2015-02-04,9597,9822,9548,9637,94134.0
2015-02-05,9636,9773,9636,9676,39378.0
2015-02-06,9616,9724,9529,9676,74881.0
2015-02-09,9577,9724,9568,9646,56991.0
2015-02-10,9714,10066,9656,10067,181523.0
2015-02-11,10115,10115,9343,9822,202069.0
2015-02-12,9685,9968,9685,9920,76155.0
2015-02-13,9822,10066,9773,9822,51178.0
2015-02-16,9763,10066,9763,10067,38396.0
2015-02-17,9968,10652,9968,10653,98216.0
2015-02-23,10457,10701,10408,10653,40657.0
2015-02-24,10506,10750,10457,10653,48475.0
2015-02-25,10652,10750,10604,10702,41005.0
2015-02-26,10604,10701,10457,10604,34864.0
2015-02-27,10457,10750,10457,10702,57578.0
2015-03-02,10604,11043,10604,10848,107397.0
2015-03-03,10946,11092,10750,10848,82967.0
2015-03-04,10750,10848,10555,10800,84471.0
2015-03-05,11190,11190,10897,10946,145976.0
2015-03-06,10946,10946,10408,10848,185725.0
2015-03-09,10750,10994,10750,10946,43235.0
2015-03-10,10848,11092,10652,10946,66779.0
2015-03-11,10799,10946,10652,10848,173015.0
2015-03-12,10799,10848,10457,10457,94063.0
2015-03-13,10506,10750,10506,10604,50616.0
2015-03-16,10750,10750,10213,10457,119751.0
2015-03-17,10604,10652,10408,10555,62790.0
2015-03-18,10652,10652,10359,10457,45626.0
2015-03-19,10604,10604,10213,10311,79310.0
2015-03-20,10262,10408,10066,10409,73919.0
2015-03-23,10408,10457,10262,10360,53010.0
2015-03-24,10310,10555,10164,10555,87828.0
2015-03-25,10555,11239,10457,11190,257164.0
2015-03-26,11239,11385,11043,11337,119444.0
2015-03-27,11337,11532,11141,11386,128624.0
2015-03-30,11337,11434,11190,11386,78746.0
2015-03-31,11434,11679,11337,11581,135256.0
2015-04-01,11532,11728,11288,11630,90225.0
2015-04-02,11630,11728,11385,11581,68067.0
2015-04-03,11434,11581,11190,11484,91598.0
2015-04-06,11385,11776,11288,11533,88243.0
2015-04-07,11532,11630,11337,11533,74568.0
2015-04-08,11434,11483,11092,11190,104559.0
2015-04-09,11092,11630,11043,11484,79216.0
2015-04-10,11434,11679,11288,11581,91395.0
2015-04-13,11581,11728,11483,11581,78245.0
2015-04-14,11532,11776,11532,11728,62463.0
2015-04-15,11630,11825,11532,11777,55269.0
2015-04-16,11825,12216,11532,12168,128929.0
2015-04-17,12167,12461,11972,12363,147564.0
2015-04-20,12314,12509,12167,12412,82819.0
2015-04-21,12461,12461,12167,12314,82926.0
2015-04-22,12265,12461,12167,12314,122133.0
2015-04-23,12265,12607,12070,12559,132040.0
2015-04-24,13487,14366,12851,13194,891295.0
2015-04-27,13145,13291,12900,13243,188798.0
2015-04-28,13242,13731,12754,13585,242518.0
2015-04-29,13682,13878,13536,13683,134229.0
2015-04-30,13633,13780,13389,13438,133784.0
2015-05-04,13438,13536,13145,13389,85671.0
2015-05-06,13340,13389,12900,13292,79662.0
2015-05-07,13291,13438,12900,13194,109577.0
2015-05-08,13096,13291,12949,12999,73153.0
2015-05-11,13096,13340,13096,13292,30952.0
2015-05-12,13291,13487,13193,13438,49211.0
2015-05-13,13291,13584,13096,13487,74942.0
2015-05-14,13389,13584,13340,13438,41818.0
2015-05-15,13389,13487,13340,13389,49740.0
2015-05-18,13438,13584,13194,13536,49590.0
2015-05-19,13584,13682,13438,13487,62660.0
2015-05-20,13438,13536,13242,13243,61272.0
2015-05-21,13242,13340,12656,13194,155364.0
2015-05-22,13340,13340,12998,13145,64169.0
2015-05-26,13047,13096,12705,12754,59887.0
2015-05-27,12705,13194,12607,12950,106890.0
2015-05-28,12803,13633,12803,13536,89296.0
2015-05-29,13584,14122,13487,13927,153528.0
2015-06-01,13927,13975,13584,13683,72836.0
2015-06-02,13633,13829,13584,13780,63242.0
2015-06-03,13829,13927,13536,13732,101035.0
2015-06-04,13682,13878,13487,13536,48409.0
2015-06-05,13438,13731,13438,13438,51806.0
2015-06-08,13438,13536,13291,13438,37057.0
2015-06-09,13487,13780,13340,13341,67660.0
2015-06-10,13389,13829,13242,13732,106943.0
2015-06-11,13878,13975,13291,13292,142781.0
2015-06-12,13340,14073,13340,14025,87166.0
2015-06-15,14024,14171,13731,14025,58630.0
2015-06-16,14073,14171,13682,13829,67353.0
2015-06-17,13829,14269,13584,13878,78195.0
2015-06-18,13975,14269,13829,14025,48999.0
2015-06-19,13878,13975,13731,13976,89298.0
2015-06-22,13829,13927,13682,13732,50210.0
2015-06-23,13780,13878,13633,13732,48638.0
2015-06-24,13682,13780,13242,13341,77956.0
2015-06-25,13242,13340,12900,13194,119778.0
2015-06-26,13047,13193,12656,12803,151172.0
2015-06-29,12509,12705,12314,12608,133317.0
2015-06-30,12412,12656,12363,12510,84060.0
2015-07-01,12363,12558,12021,12119,147606.0
2015-07-02,12021,12803,12021,12754,108890.0
2015-07-03,12607,12949,12509,12705,64862.0
2015-07-06,12314,12803,12265,12314,65267.0
2015-07-07,12363,12803,12070,12705,56106.0
2015-07-08,12656,13145,12558,12656,65864.0
2015-07-09,12656,12705,12167,12217,119449.0
2015-07-10,12167,12509,11972,11972,100089.0
2015-07-13,12070,12314,11972,12070,79152.0
2015-07-14,12118,12509,11923,12363,81495.0
2015-07-15,12460,12509,12118,12168,56526.0
2015-07-16,12118,12167,11972,12021,109747.0
2015-07-17,12021,12118,11679,11923,70987.0
2015-07-20,12021,12021,11434,11679,126625.0
2015-07-21,11728,12216,11581,11777,167881.0
2015-07-22,11728,11728,11288,11386,110525.0
2015-07-23,11385,11434,10995,11190,133108.0
2015-07-24,11190,11581,11141,11435,67728.0
2015-07-27,11288,11337,11043,11190,96035.0
2015-07-28,11190,11581,10897,11386,105712.0
2015-07-29,11532,11581,11239,11435,60544.0
2015-07-30,11337,11483,11092,11386,59377.0
2015-07-31,11190,11532,11043,11337,98801.0
2015-08-03,11434,12558,11385,11630,229919.0
2015-08-04,11630,12021,11630,11972,122668.0
2015-08-05,11874,12070,11728,12021,86527.0
2015-08-06,11923,12118,11581,12021,155519.0
2015-08-07,11972,12070,11630,12070,86749.0
2015-08-10,11825,12265,11679,12217,97518.0
2015-08-11,12118,13194,12118,12705,307913.0
2015-08-12,12656,13242,12509,13194,229220.0
2015-08-13,13194,13389,12949,13292,190101.0
2015-08-17,13340,13340,12754,13341,90776.0
2015-08-18,13389,13682,13291,13487,126024.0
2015-08-19,13536,13633,13145,13536,147845.0
2015-08-20,13487,13682,12949,13243,131591.0
2015-08-21,13291,13291,12851,13194,91817.0
2015-08-24,13145,13145,12412,12901,126638.0
2015-08-25,12998,12998,12558,12559,109035.0
2015-08-26,12558,12754,12460,12705,71319.0
2015-08-27,12705,13145,12656,12901,125210.0
2015-08-28,12900,12998,12754,12901,77118.0
2015-08-31,12900,12900,12509,12705,100360.0
2015-09-01,12607,12803,12509,12559,90429.0
2015-09-02,12509,12851,12363,12656,37352.0
2015-09-03,12607,12851,12509,12510,45254.0
2015-09-04,12363,12558,12265,12510,34528.0
2015-09-07,12412,12509,11874,11875,103510.0
2015-09-08,11972,12265,11874,12119,63962.0
2015-09-09,12167,12607,12118,12314,39008.0
2015-09-10,12314,12900,12216,12901,75085.0
2015-09-11,12656,12949,12607,12803,57290.0
2015-09-14,12900,12900,12656,12656,25822.0
2015-09-15,12558,12754,12461,12656,27024.0
2015-09-16,12754,12998,12656,12901,48786.0
2015-09-17,13096,13096,12705,12803,28656.0
2015-09-18,12754,12998,12656,12999,39674.0
2015-09-21,12998,13242,12900,13145,34277.0
2015-09-22,13145,13536,13096,13194,49437.0
2015-09-23,12998,13340,12851,12852,42512.0
2015-09-24,12998,13340,12851,12999,69104.0
2015-09-25,13096,13438,12998,13341,102653.0
2015-09-30,13096,13487,13096,13487,42568.0
2015-10-01,13389,13927,13389,13829,65794.0
2015-10-02,13731,14073,13731,13829,66172.0
2015-10-05,13878,14024,13584,13976,52509.0
2015-10-06,14024,14073,13878,13976,42596.0
2015-10-07,13829,14073,13829,13927,35444.0
2015-10-08,13878,14024,13731,14025,33647.0
2015-10-12,13927,13975,13438,13829,95931.0
2015-10-13,13536,13878,13487,13780,57823.0
2015-10-14,13682,13975,13487,13732,39943.0
2015-10-15,13780,14024,13682,13878,77171.0
2015-10-16,13682,13975,13633,13878,41046.0
2015-10-19,13878,14122,13731,14122,64059.0
2015-10-20,14171,14562,14024,14416,88532.0
2015-10-21,14415,14611,14317,14513,32467.0
2015-10-22,14464,14660,14366,14416,40710.0
2015-10-23,14415,14660,14073,14367,96213.0
2015-10-26,14464,15148,14171,14269,196608.0
2015-10-27,14317,14513,13975,14269,90419.0
2015-10-28,14366,14562,14073,14171,56047.0
2015-10-29,14317,14855,13682,14074,137329.0
2015-10-30,13927,13975,13340,13536,120838.0
2015-11-02,13536,13633,13194,13243,97701.0
2015-11-03,13242,13438,12851,13047,103129.0
2015-11-04,13096,13340,12705,12803,95281.0
2015-11-05,12949,12949,12558,12705,69707.0
2015-11-06,12509,12558,11874,12266,215611.0
2015-11-09,12509,12509,12021,12070,50842.0
2015-11-10,12118,12118,11532,11728,94851.0
2015-11-11,11728,11923,11483,11484,118630.0
2015-11-12,11483,12167,11434,12021,89875.0
2015-11-13,11728,11923,11483,11826,95299.0
2015-11-16,11679,11776,11532,11630,59940.0
2015-11-17,11679,12412,11581,11875,231137.0
2015-11-18,12021,12900,12021,12266,689211.0
2015-11-19,12363,12509,12216,12314,225062.0
2015-11-20,12363,12949,12265,12754,245071.0
2015-11-23,12754,13536,12558,13243,253942.0
2015-11-24,13389,13682,12949,13585,191405.0
2015-11-25,13584,14366,13242,14220,243539.0
2015-11-26,14220,14611,14024,14513,134487.0
2015-11-27,14415,14708,14024,14660,193934.0
2015-11-30,14562,14904,13780,14904,296482.0
2015-12-01,14904,14953,14269,14318,202226.0
2015-12-02,14220,14317,13731,13732,158394.0
2015-12-03,13682,13975,13584,13829,70056.0
2015-12-04,13633,13975,13438,13878,133850.0
2015-12-07,13878,13927,13487,13487,34966.0
2015-12-08,13487,13584,13242,13438,79813.0
2015-12-09,13340,13584,12998,13194,95029.0
2015-12-10,13145,13487,12949,13292,58096.0
2015-12-11,13389,13633,12705,12901,139656.0
2015-12-14,12509,12998,12509,12901,47286.0
2015-12-15,13047,13194,12705,13145,53037.0
2015-12-16,13145,13584,13047,13145,107147.0
2015-12-17,13194,13242,12998,13145,46189.0
2015-12-18,13047,13487,12949,13487,50300.0
2015-12-21,13291,13584,13047,13438,108709.0
2015-12-22,13340,13633,13242,13487,35227.0
2015-12-23,13584,13584,13242,13341,51279.0
2015-12-24,13340,13536,13145,13292,45720.0
2015-12-28,13291,13633,13242,13438,29625.0
2015-12-29,13340,13438,12998,13194,100460.0
2015-12-30,13145,13389,12851,13389,58729.0
2016-01-04,13389,13487,13242,13341,38671.0
2016-01-05,13291,13438,12949,13341,48821.0
2016-01-06,13340,13340,12998,13047,83977.0
2016-01-07,13047,13096,12607,12754,72457.0
2016-01-08,12461,12803,12461,12559,57536.0
2016-01-11,12558,12949,12265,12852,53453.0
2016-01-12,12949,12998,12509,12608,39862.0
2016-01-13,12656,12705,12412,12461,52613.0
2016-01-14,12265,12558,12167,12314,47287.0
2016-01-15,12461,12803,12216,12559,49373.0
2016-01-18,12509,13194,12363,12705,51087.0
2016-01-19,12803,13096,12607,12754,42248.0
2016-01-20,12754,12803,11874,12314,73789.0
2016-01-21,12363,12509,12314,12363,24515.0
2016-01-22,12216,12754,12216,12705,55873.0
2016-01-25,12754,12949,12460,12705,53181.0
2016-01-26,12705,12998,12656,12803,60082.0
2016-01-27,12900,13340,12705,12901,100157.0
2016-01-28,12900,12998,12607,12901,75861.0
2016-01-29,12900,13096,12070,12217,258265.0
2016-02-01,12412,14171,12265,13389,304707.0
2016-02-02,13340,14366,13291,13829,193988.0
2016-02-03,14171,14220,13633,13780,171833.0
2016-02-04,13975,14073,13584,13732,143922.0
2016-02-05,13780,13927,13584,13780,70460.0
2016-02-11,13682,13780,13242,13438,86977.0
2016-02-12,13340,13584,12754,13194,113744.0
2016-02-15,13340,13878,13145,13829,72368.0
2016-02-16,13829,13927,13487,13683,69118.0
2016-02-17,13438,13829,13291,13683,114613.0
2016-02-18,13682,13927,13536,13829,127618.0
2016-02-19,13682,13829,13242,13585,132666.0
2016-02-22,13487,13780,13438,13732,75976.0
2016-02-23,13731,13780,13389,13585,110655.0
2016-02-24,13536,13731,13389,13585,59387.0
2016-02-25,13633,13780,13389,13634,84072.0
2016-02-26,13633,13975,13584,13829,82879.0
2016-02-29,13829,14171,13780,14025,80618.0
2016-03-02,14220,14611,14024,14562,161937.0
2016-03-03,14708,15148,14659,15002,273405.0
2016-03-04,15002,15099,14562,15002,141546.0
2016-03-07,14855,14904,14269,14465,150192.0
2016-03-08,14171,14513,14073,14122,96926.0
2016-03-09,14122,14513,14073,14513,79710.0
2016-03-10,14513,14660,14073,14513,119210.0
2016-03-11,14513,14513,14220,14269,66986.0
2016-03-14,14269,14317,13780,13927,70821.0
2016-03-15,13878,14122,13829,13976,43394.0
2016-03-16,14024,14269,13927,14220,77044.0
2016-03-17,14122,14415,13975,14220,123042.0
2016-03-18,14171,14269,13536,13927,181756.0
2016-03-21,13878,13975,13487,13487,110554.0
2016-03-22,13536,13829,13047,13145,204022.0
2016-03-23,13194,13340,13096,13243,88715.0
2016-03-24,13194,13389,12998,13341,47863.0
2016-03-25,13487,13633,13145,13438,97957.0
2016-03-28,13536,13829,13242,13683,103961.0
2016-03-29,13682,13829,13340,13829,88600.0
2016-03-30,13878,13975,13536,13536,80547.0
2016-03-31,13536,13829,13438,13536,80893.0
2016-04-01,13682,14220,13536,13976,140565.0
2016-04-04,14073,14122,13096,13145,275125.0
2016-04-05,13145,13633,13047,13536,145489.0
2016-04-06,13438,13829,13242,13438,107602.0
2016-04-07,13536,14073,13487,14074,139740.0
2016-04-08,13829,14073,13829,13829,75625.0
2016-04-11,13731,14122,13682,13927,76368.0
2016-04-12,13927,14024,13536,13634,135019.0
2016-04-14,13487,13780,13487,13683,68232.0
2016-04-15,13536,13829,13438,13585,63690.0
2016-04-18,13633,13633,13389,13536,67398.0
2016-04-19,13487,13536,13242,13292,68515.0
2016-04-20,13389,13438,12949,12999,145995.0
2016-04-21,12998,13096,12900,12950,66434.0
2016-04-22,12900,12998,12607,12705,117776.0
2016-04-25,12656,12803,12558,12656,77754.0
2016-04-26,12705,12705,10750,10995,1053391.0
2016-04-27,11043,11141,10408,10555,778555.0
2016-04-28,10701,11043,10604,10848,362496.0
2016-04-29,10799,10946,10750,10946,150488.0
2016-05-02,10897,10994,10555,10946,160626.0
2016-05-03,10946,11092,10799,10946,116785.0
2016-05-04,10897,10995,10457,10506,236653.0
2016-05-09,10555,10555,9968,10213,226687.0
2016-05-10,10164,10310,10017,10311,108207.0
2016-05-11,10310,10359,9919,10164,238429.0
2016-05-12,10115,10213,9968,10067,175717.0
2016-05-13,10115,10359,9968,10262,138292.0
2016-05-16,10310,10310,10017,10067,118296.0
2016-05-17,10066,10213,9871,10067,158696.0
2016-05-18,10115,10262,10017,10164,102138.0
2016-05-19,10164,10213,9968,10115,116411.0
2016-05-20,10017,10066,9822,9920,177479.0
2016-05-23,9871,10066,9597,9685,238387.0
2016-05-24,9763,10115,9577,9969,148776.0
2016-05-25,10115,10115,9822,10018,122968.0
2016-05-26,10115,10115,9734,9773,112560.0
2016-05-27,9773,9919,9695,9822,66605.0
2016-05-30,9773,9871,9626,9734,77389.0
2016-05-31,9753,9871,9675,9676,130192.0
2016-06-01,9675,9734,9480,9656,192308.0
2016-06-02,9636,9714,9558,9558,65553.0
2016-06-03,9509,9568,9431,9549,95901.0
2016-06-07,9568,9753,9519,9676,104084.0
2016-06-08,9646,9753,9607,9666,95473.0
2016-06-09,9636,9822,9382,9382,220513.0
2016-06-10,9401,9871,9401,9724,169046.0
2016-06-13,9724,10164,9675,10018,166453.0
2016-06-14,10066,10066,9675,9705,124180.0
2016-06-15,9704,9871,9616,9773,105860.0
2016-06-16,9773,9871,9450,9529,150962.0
2016-06-17,9568,9724,9431,9558,89655.0
2016-06-20,9724,9871,9626,9705,93687.0
2016-06-21,9724,9773,9646,9764,71190.0
2016-06-22,9753,9822,9704,9724,81795.0
2016-06-23,9704,9763,9597,9666,54515.0
2016-06-24,9685,9753,9147,9294,137378.0
2016-06-27,9235,9548,9089,9519,109686.0
2016-06-28,9470,9636,9372,9529,64514.0
2016-06-29,9519,9665,9509,9607,59067.0
2016-06-30,9607,9607,9450,9451,76213.0
2016-07-01,9548,9968,9509,9822,129978.0
2016-07-04,9968,10359,9773,10164,204840.0
2016-07-05,10213,10506,10164,10164,147933.0
2016-07-06,10262,10457,10115,10360,128092.0
2016-07-07,10359,10555,10262,10311,91823.0
2016-07-08,10310,10359,9968,10067,65334.0
2016-07-11,10213,10310,10066,10262,72867.0
2016-07-12,10310,10408,10115,10262,76088.0
2016-07-13,10115,10408,10017,10067,174724.0
2016-07-14,10115,10213,9773,10067,83552.0
2016-07-15,10066,10213,10017,10018,88742.0
2016-07-18,10066,10115,9871,9920,74964.0
2016-07-19,9919,10017,9822,9871,53997.0
2016-07-20,9871,9968,9724,9822,79203.0
2016-07-21,9871,10017,9773,10018,67286.0
2016-07-22,10066,10262,9968,10164,53789.0
2016-07-25,10213,10213,9822,9871,63751.0
2016-07-26,9871,10017,9753,9871,76572.0
2016-07-27,9919,10164,9773,10067,109291.0
2016-07-28,9968,10115,9724,9822,137470.0
2016-07-29,9773,9822,9441,9646,184165.0
2016-08-01,9616,9665,9529,9617,35530.0
2016-08-02,9665,9685,9538,9597,46069.0
2016-08-03,9538,9626,9489,9597,46470.0
2016-08-04,9568,9695,9529,9627,68415.0
2016-08-05,9587,10017,9587,10018,141404.0
2016-08-08,10066,10457,10017,10311,165839.0
2016-08-09,10359,10652,10262,10555,115007.0
2016-08-10,10555,10652,10262,10409,86230.0
2016-08-11,10506,10506,10017,10067,104640.0
2016-08-12,10066,10506,10066,10311,128868.0
2016-08-16,10310,10604,10115,10409,114967.0
2016-08-17,10408,10457,10115,10262,116511.0
2016-08-18,10213,10262,9871,10115,147686.0
2016-08-19,10017,10017,9675,9695,172362.0
2016-08-22,9695,9695,9460,9568,91205.0
2016-08-23,9577,9597,9489,9500,52073.0
2016-08-24,9470,9695,9470,9539,34607.0
2016-08-25,9646,9646,9421,9578,74566.0
2016-08-26,9577,9577,9235,9255,145545.0
2016-08-29,9245,9245,8932,9089,144803.0
2016-08-30,9089,9196,9011,9070,56887.0
2016-08-31,9069,9147,8854,8904,85284.0
2016-09-01,8825,9245,8825,9187,85530.0
2016-09-02,9157,9343,9118,9275,73506.0
2016-09-05,9274,9470,9265,9373,51587.0
2016-09-06,9343,9499,9177,9431,74305.0
2016-09-07,9372,9480,9245,9373,48891.0
2016-09-08,9372,9421,9186,9236,71927.0
2016-09-09,9167,9372,9138,9353,40318.0
2016-09-12,9323,9392,9226,9285,60122.0
2016-09-13,9284,9353,9118,9167,69527.0
2016-09-19,9059,9167,8932,9060,69256.0
2016-09-20,9030,9108,8942,9050,59664.0
2016-09-21,8991,9059,8942,8952,51453.0
2016-09-22,8962,9059,8942,9001,52249.0
2016-09-23,9079,9098,8962,9001,53476.0
2016-09-26,8981,9030,8952,9001,54679.0
2016-09-27,8971,9050,8913,9011,51961.0
2016-09-28,9001,9089,8971,9050,42633.0
2016-09-29,9050,9265,9050,9246,44502.0
2016-09-30,9255,9255,9030,9070,52606.0
2016-10-04,9030,9157,8991,9040,26260.0
2016-10-05,8981,9069,8942,9011,44617.0
2016-10-06,9011,9128,8942,9119,40017.0
2016-10-07,9089,9108,8942,8982,35010.0
2016-10-10,8981,9157,8952,9011,36273.0
2016-10-11,9128,9186,9020,9138,35848.0
2016-10-12,9177,9323,9157,9314,34800.0
2016-10-13,9313,9313,9040,9040,42082.0
2016-10-14,9011,9411,9011,9412,80659.0
2016-10-17,9313,9382,9089,9138,51400.0
2016-10-18,9138,9382,9138,9236,32571.0
2016-10-19,9313,9333,9089,9128,33112.0
2016-10-20,9098,9206,9050,9177,30783.0
2016-10-21,9147,9147,8893,8894,68586.0
2016-10-24,8893,8981,8825,8874,48611.0
2016-10-25,8874,8962,8825,8894,16941.0
2016-10-26,8844,9011,8825,8943,45456.0
2016-10-27,8942,9098,8903,9099,32099.0
2016-10-28,9001,9147,8962,9119,33417.0
2016-10-31,9001,9138,8844,9050,58118.0
2016-11-01,8903,9089,8874,8991,37865.0
2016-11-02,8991,9001,8502,8835,96075.0
2016-11-03,8874,9020,8688,9011,71017.0
2016-11-04,9011,9069,8942,9040,26261.0
2016-11-07,9098,9118,9001,9079,36168.0
2016-11-08,8971,9138,8913,9011,43889.0
2016-11-09,9069,9069,8747,8991,70050.0
2016-11-10,9050,9265,8952,9236,82440.0
2016-11-11,9245,9323,9157,9246,83297.0
2016-11-14,9235,9441,9216,9373,95964.0
2016-11-15,9460,9460,9245,9363,59085.0
2016-11-16,9411,9431,9265,9402,100597.0
2016-11-17,9401,9568,9343,9461,83031.0
2016-11-18,9460,9529,9284,9529,62698.0
2016-11-21,9607,9616,9284,9285,44353.0
2016-11-22,9284,9372,9177,9265,57541.0
2016-11-23,9265,9265,8962,9158,83914.0
2016-11-24,9079,9167,8903,8913,73539.0
2016-11-25,8971,8991,8835,8855,65025.0
2016-11-28,8747,8835,8659,8747,60244.0
2016-11-29,8747,8913,8571,8708,82716.0
2016-11-30,8649,8874,8649,8874,101586.0
2016-12-01,8893,9011,8776,8825,88927.0
2016-12-02,8796,8923,8688,8698,61309.0
2016-12-05,8668,8698,8561,8601,41402.0
2016-12-06,8688,8737,8580,8669,28349.0
2016-12-07,8620,8796,8561,8767,41758.0
2016-12-08,8844,9568,8747,9568,53942.0
2016-12-09,9157,9157,8786,8786,77500.0
2016-12-12,8796,8942,8698,8884,81941.0
2016-12-13,8883,8971,8835,8904,58230.0
2016-12-14,8971,8971,8844,8904,47328.0
2016-12-15,8883,9030,8864,8991,31528.0
2016-12-16,9050,9089,8923,8991,54970.0
2016-12-19,9030,9069,8962,9021,33429.0
2016-12-20,8962,9079,8913,8913,34631.0
2016-12-21,8913,9020,8854,8874,32931.0
2016-12-22,8815,8952,8805,8884,42429.0
2016-12-23,8805,8971,8805,8972,36883.0
2016-12-26,8923,9030,8893,8894,30622.0
2016-12-27,8981,9177,8903,9177,54458.0
2016-12-28,9020,9157,9020,9138,29479.0
2016-12-29,9177,9186,8981,9089,37793.0
2017-01-02,9147,9147,8893,8913,55547.0
2017-01-03,8923,9147,8893,9079,47014.0
2017-01-04,9089,9138,9011,9119,28663.0
2017-01-05,9098,9245,9098,9128,26775.0
2017-01-06,9206,9226,9108,9109,20632.0
2017-01-09,9108,9235,9108,9119,24753.0
2017-01-10,9079,9304,9040,9304,40975.0
2017-01-11,9235,9372,9147,9304,55483.0
2017-01-12,9304,9480,9304,9441,32382.0
2017-01-13,9431,9568,9372,9568,46590.0
2017-01-16,9568,9607,9353,9509,46182.0
2017-01-17,9509,9597,9186,9549,32671.0
